smiles,rdkit__qed,rdkit__SPS,rdkit__MolWt,rdkit__HeavyAtomMolWt,rdkit__ExactMolWt,rdkit__NumValenceElectrons,rdkit__NumRadicalElectrons,rdkit__MaxPartialCharge,rdkit__MinPartialCharge,rdkit__MaxAbsPartialCharge,rdkit__MinAbsPartialCharge,rdkit__FpDensityMorgan1,rdkit__FpDensityMorgan2,rdkit__FpDensityMorgan3,rdkit__LabuteASA,rdkit__TPSA,rdkit__FractionCSP3,rdkit__HeavyAtomCount,rdkit__NHOHCount,rdkit__NOCount,rdkit__NumAliphaticCarbocycles,rdkit__NumAliphaticHeterocycles,rdkit__NumAliphaticRings,rdkit__NumAmideBonds,rdkit__NumAromaticCarbocycles,rdkit__NumAromaticHeterocycles,rdkit__NumAromaticRings,rdkit__NumAtomStereoCenters,rdkit__NumBridgeheadAtoms,rdkit__NumHAcceptors,rdkit__NumHDonors,rdkit__NumHeteroatoms,rdkit__NumHeterocycles,rdkit__NumRotatableBonds,rdkit__NumSaturatedCarbocycles,rdkit__NumSaturatedHeterocycles,rdkit__NumSaturatedRings,rdkit__NumSpiroAtoms,rdkit__NumUnspecifiedAtomStereoCenters,rdkit__Phi,rdkit__RingCount,rdkit__MolLogP,rdkit__MolMR,rdkit__fr_Al_COO,rdkit__fr_Al_OH,rdkit__fr_Al_OH_noTert,rdkit__fr_ArN,rdkit__fr_Ar_COO,rdkit__fr_Ar_N,rdkit__fr_Ar_NH,rdkit__fr_Ar_OH,rdkit__fr_COO,rdkit__fr_COO2,rdkit__fr_C_O,rdkit__fr_C_O_noCOO,rdkit__fr_C_S,rdkit__fr_HOCCN,rdkit__fr_Imine,rdkit__fr_NH0,rdkit__fr_NH1,rdkit__fr_NH2,rdkit__fr_N_O,rdkit__fr_Ndealkylation1,rdkit__fr_Ndealkylation2,rdkit__fr_Nhpyrrole,rdkit__fr_SH,rdkit__fr_aldehyde,rdkit__fr_alkyl_carbamate,rdkit__fr_alkyl_halide,rdkit__fr_allylic_oxid,rdkit__fr_amide,rdkit__fr_amidine,rdkit__fr_aniline,rdkit__fr_aryl_methyl,rdkit__fr_azide,rdkit__fr_azo,rdkit__fr_barbitur,rdkit__fr_benzene,rdkit__fr_benzodiazepine,rdkit__fr_bicyclic,rdkit__fr_diazo,rdkit__fr_dihydropyridine,rdkit__fr_epoxide,rdkit__fr_ester,rdkit__fr_ether,rdkit__fr_furan,rdkit__fr_guanido,rdkit__fr_halogen,rdkit__fr_hdrzine,rdkit__fr_hdrzone,rdkit__fr_imidazole,rdkit__fr_imide,rdkit__fr_isocyan,rdkit__fr_isothiocyan,rdkit__fr_ketone,rdkit__fr_ketone_Topliss,rdkit__fr_lactam,rdkit__fr_lactone,rdkit__fr_methoxy,rdkit__fr_morpholine,rdkit__fr_nitrile,rdkit__fr_nitro,rdkit__fr_nitro_arom,rdkit__fr_nitro_arom_nonortho,rdkit__fr_nitroso,rdkit__fr_oxazole,rdkit__fr_oxime,rdkit__fr_para_hydroxylation,rdkit__fr_phenol,rdkit__fr_phenol_noOrthoHbond,rdkit__fr_phos_acid,rdkit__fr_phos_ester,rdkit__fr_piperdine,rdkit__fr_piperzine,rdkit__fr_priamide,rdkit__fr_prisulfonamd,rdkit__fr_pyridine,rdkit__fr_quatN,rdkit__fr_sulfide,rdkit__fr_sulfonamd,rdkit__fr_sulfone,rdkit__fr_term_acetylene,rdkit__fr_tetrazole,rdkit__fr_thiazole,rdkit__fr_thiocyan,rdkit__fr_thiophene,rdkit__fr_unbrch_alkane,rdkit__fr_urea,pka__num_basic_sites,pka__num_acidic_sites,pka__num_ionizable_sites,pka__has_basic_site,pka__has_acidic_site,pka__is_amphoteric,pka__most_basic_pka,pka__most_acidic_pka,pka__logd_ph,pka__logp_wildman_crippen,pka__logd_estimate,pka__fraction_neutral,pka__base_site_pka_min,pka__base_site_pka_max,pka__base_site_pka_mean,pka__base_site_pka_std,pka__base_site_pka_sum,pka__base_site_pka_range,pka__acid_site_pka_min,pka__acid_site_pka_max,pka__acid_site_pka_mean,pka__acid_site_pka_std,pka__acid_site_pka_sum,pka__acid_site_pka_range,pka__warning_count,pka__warning_multiple_basic_sites,pka__warning_multiple_acidic_sites,pka__warning_amphoteric,pka__warning_fraction_neutral_clamped,pka__warning_fraction_neutral_tiny,pka__base_site_pka_rank_1,pka__base_site_pka_rank_2,pka__base_site_pka_rank_3,pka__base_site_pka_rank_4,pka__base_site_pka_rank_5,pka__base_site_pka_rank_6,pka__base_site_pka_rank_7,pka__acid_site_pka_rank_1,pka__acid_site_pka_rank_2,pka__acid_site_pka_rank_3,pka__acid_site_pka_rank_4,pka__acid_site_pka_rank_5,pka__acid_site_pka_rank_6,pka__acid_site_pka_rank_7,pka__acid_site_pka_rank_8,pka__acid_site_pka_rank_9,pka__acid_site_pka_rank_10,pka__acid_site_pka_rank_11,pka__acid_site_pka_rank_12,pka__acid_site_pka_rank_13,pka__acid_site_pka_rank_14,pka__acid_site_pka_rank_15,pka__acid_site_pka_rank_16,pka__acid_site_pka_rank_17,pka__acid_site_pka_rank_18,pka__acid_site_pka_rank_19,pka__acid_site_pka_rank_20,pka__acid_site_pka_rank_21,pka__acid_site_pka_rank_22,pka__acid_site_pka_rank_23
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0.3051291560965146,30.31578947368421,527.5260000000003,498.2940000000004,527.1791461279998,202.0,0.0,0.2016312814501289,-0.5068479547685646,0.5068479547685646,0.2016312814501289,1.131578947368421,1.8157894736842104,2.4473684210526314,217.28716327537117,185.84,0.4444444444444444,38.0,6.0,11.0,2.0,1.0,3.0,0.0,2.0,0.0,2.0,6.0,0.0,11.0,5.0,11.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,6.316842841053227,5.0,1.0288999999999997,130.34259999999998,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,5,1,1,1,8.718,7.0333,7.4,1.0289,-0.8315,0.0138,8.718,8.718,8.718,0.0,8.718,0.0,7.0333,11.6497,9.110175,1.952987308426504,36.4407,4.6164,2,0,1,1,0,0,8.718,,,,,,,7.0333,7.3978,10.3599,11.6497,,,,,,,,,,,,,,,,,,,
CCOC(OCC)C(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O,0.1083738961566652,26.45833333333333,673.6680000000002,634.3560000000002,673.2370549279999,260.0,0.0,0.3634361792140962,-0.506847954676333,0.506847954676333,0.3634361792140962,1.0625,1.7291666666666667,2.3541666666666665,274.9789737503153,230.6,0.5151515151515151,48.0,6.0,15.0,2.0,1.0,3.0,0.0,2.0,0.0,2.0,6.0,0.0,15.0,5.0,15.0,1.0,11.0,0.0,1.0,1.0,0.0,6.0,10.219024914570056,5.0,0.9513000000000011,162.66759999999977,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,5,1,1,1,8.6957,6.935,7.4,0.9513,-0.9588,0.0123,8.6957,8.6957,8.6957,0.0,8.6957,0.0,6.935,11.4252,8.951325,1.8175466862985945,35.8053,4.490200000000001,2,0,1,1,0,0,8.6957,,,,,,,6.935,7.5135,9.9316,11.4252,,,,,,,,,,,,,,,,,,,
CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,0.2699850553318156,30.89189189189189,513.4990000000003,486.2830000000004,513.1634960639999,196.0,0.0,0.2016231629131981,-0.5071590532080534,0.5071590532080534,0.2016231629131981,1.108108108108108,1.7837837837837838,2.4324324324324325,210.60290968366368,196.84,0.4230769230769231,37.0,7.0,11.0,2.0,1.0,3.0,0.0,2.0,0.0,2.0,6.0,0.0,11.0,6.0,11.0,1.0,3.0,0.0,1.0,1.0,0.0,5.0,5.8855114250101535,5.0,0.7259,125.45540000000004,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,6,1,1,1,8.717,5.1697,7.4,0.7259,-2.8444,0.0003,8.717,8.717,8.717,0.0,8.717,0.0,5.1697,10.7553,7.70574,1.9740752494269311,38.5287,5.5856,2,0,1,1,0,0,8.717,,,,,,,5.1697,6.6921,6.8154,9.0962,10.7553,,,,,,,,,,,,,,,,,,
O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2,0.779198901041375,19.035714285714285,383.4670000000001,357.25900000000007,383.200905292,148.0,0.0,0.2469252527189071,-0.4935468394420334,0.4935468394420334,0.2469252527189071,1.0357142857142858,1.75,2.4642857142857144,164.63638841896028,44.81,0.4090909090909091,28.0,1.0,5.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,6.0,2.0,6.0,0.0,2.0,2.0,1.0,0.0,5.481222966909904,4.0,3.023100000000001,106.84770000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,1,1,1,8.9987,13.5447,7.4,3.0231,1.4136,0.0246,5.4857,8.9987,7.242199999999999,1.7565,14.4844,3.513,13.5447,13.5447,13.5447,0.0,13.5447,0.0,2,1,0,1,0,0,8.9987,5.4857,,,,,,13.5447,,,,,,,,,,,,,,,,,,,,,,
Clc1ccc([C@@H]2[C@H]3CC[C@@H](C3)C23CCC(N2CCOCC2)=N3)cc1,0.7652645503039649,38.125,344.8860000000001,319.68600000000004,344.16554110000004,128.0,0.0,0.0998260254641363,-0.377776289605099,0.377776289605099,0.0998260254641363,1.125,1.9166666666666667,2.708333333333333,148.58923571938462,24.83,0.65,24.0,0.0,3.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,4.0,2.0,3.0,0.0,4.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.6387694246850657,5.0,4.116800000000003,96.81600000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,9.671,,7.4,4.1168,1.8435,0.0053,9.671,9.671,9.671,0.0,9.671,0.0,,,,,0.0,,0,0,0,0,0,0,9.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2c(c1)C(O)(CCCN(C)C)c1ccccc1S2,0.9057227546148716,19.347826086956523,329.465,306.281,329.1449499760001,122.0,0.0,0.1188352928993602,-0.496754420741284,0.496754420741284,0.1188352928993602,1.0869565217391304,1.826086956521739,2.565217391304348,141.82798365007957,32.7,0.3684210526315789,23.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,4.0,1.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,4.665830067142965,3.0,3.7375000000000025,94.34580000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,1,1,9.6214,13.0487,7.4,3.7375,1.5135,0.006,9.6214,9.6214,9.6214,0.0,9.6214,0.0,13.0487,13.0487,13.0487,0.0,13.0487,0.0,1,0,0,1,0,0,9.6214,,,,,,,13.0487,,,,,,,,,,,,,,,,,,,,,,
O=C(Cn1ccnc1)c1ccc2ccccc2c1,0.6552356872207629,10.666666666666666,236.274,224.178,236.094963004,88.0,0.0,0.1820493169407601,-0.3296835840811948,0.3296835840811948,0.1820493169407601,1.1111111111111112,1.9444444444444444,2.7222222222222223,104.70034807468932,34.89,0.0666666666666666,18.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.649509990776104,3.0,2.919200000000001,70.50550000000004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,0,0,6.2601,,7.4,2.9192,2.8888,0.9324,2.6511,6.2601,4.4556,1.8045,8.911200000000001,3.609,,,,,0.0,,1,1,0,0,0,0,6.2601,2.6511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1=Nc2ccccc2CC(c2ccccc2)N1C,0.747518081790275,18.526315789473685,250.345,232.20099999999996,250.146998576,96.0,0.0,0.1019080118011106,-0.3559553181120186,0.3559553181120186,0.1019080118011106,1.0,1.6842105263157894,2.473684210526316,113.96253290007832,15.6,0.2352941176470588,19.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0771267048166338,3.0,3.9657000000000022,79.86100000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,10.0013,,7.4,3.9657,1.3633,0.0025,10.0013,10.0013,10.0013,0.0,10.0013,0.0,,,,,0.0,,0,0,0,0,0,0,10.0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](O)c4ccccc4)[C@H]3SC2)s1,0.3989670332432812,21.35483870967742,478.57700000000017,460.4330000000003,478.043932676,162.0,0.0,0.3521584983510132,-0.476560678288964,0.476560678288964,0.3521584983510132,1.3225806451612905,2.064516129032258,2.7096774193548385,189.47865775445536,132.71999999999997,0.3157894736842105,31.0,3.0,9.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,9.0,3.0,12.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,6.322073853831118,4.0,1.4108200000000002,116.4563,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,5,1,1,1,2.5495,2.7253,7.4,1.4108,-3.2639,0.0,2.1524,2.5495,2.35095,0.19855,4.7019,0.3971,2.7253,11.6906,8.5404,4.11666693900134,25.6212,8.9653,3,1,1,1,0,0,2.5495,2.1524,,,,,,2.7253,11.2053,11.6906,,,,,,,,,,,,,,,,,,,,
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)C(N)c4ccc(O)cc4)[C@H]3SC2)s1,0.3247011312533764,21.0625,493.5920000000002,474.4400000000003,493.054831708,168.0,0.0,0.3521584983509577,-0.5079666252286738,0.5079666252286738,0.3521584983509577,1.34375,2.0625,2.6875,194.81854845146813,158.73999999999998,0.3157894736842105,32.0,5.0,10.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,10.0,4.0,13.0,3.0,7.0,0.0,1.0,1.0,0.0,1.0,6.417955619498077,4.0,1.082820000000001,120.0897,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,6,1,1,1,6.8414,2.6832,7.4,1.0828,-3.7399,0.0,2.6251,6.8414,4.104133333333333,1.937637696325663,12.3124,4.2163,2.6832,11.2668,7.583033333333333,3.6081999984602975,22.7491,8.5836,3,1,1,1,0,0,6.8414,2.8459,2.6251,,,,,2.6832,8.7991,11.2668,,,,,,,,,,,,,,,,,,,,
Cc1nnc(SCC2=C(C(=O)OCc3oc(=O)oc3C)N3C(=O)C(NC(=O)C(OC(=O)C(C)N)c4ccccc4)C3SC2)s1,0.1714093129313219,19.09090909090909,661.7400000000002,634.5240000000002,661.097090444,232.0,0.0,0.5186358297975426,-0.452676969034026,0.5186358297975426,0.452676969034026,1.181818181818182,1.9318181818181817,2.5681818181818183,262.26116647231026,197.16,0.3703703703703703,44.0,3.0,14.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,0.0,15.0,2.0,17.0,4.0,11.0,0.0,1.0,1.0,0.0,4.0,9.57226997203412,5.0,1.8223400000000007,158.1200999999997,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,4,1,1,1,7.3588,11.1197,7.4,1.8223,1.5413,0.5236,2.3255,7.3588,4.061566666666667,2.332589154185156,12.1847,5.0333,11.1197,11.1197,11.1197,0.0,11.1197,0.0,2,1,0,1,0,0,7.3588,2.5004,2.3255,,,,,11.1197,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(Cn2c(C)c(CCN)c3cc(O)ccc32)cc1,0.7604840298785962,11.08695652173913,310.397,288.221,310.168127944,120.0,0.0,0.1183800112509658,-0.5079413860848262,0.5079413860848262,0.1183800112509658,1.1304347826086956,1.8695652173913044,2.5217391304347827,135.66167401560446,60.41,0.2631578947368421,23.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,4.0,2.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.257187912552582,3.0,3.213420000000001,93.19420000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,1,1,1,9.4208,9.9344,7.4,3.2134,1.1872,0.0094,3.5878,9.4208,6.5043,2.9165,13.0086,5.833,9.9344,9.9344,9.9344,0.0,9.9344,0.0,2,1,0,1,0,0,9.4208,3.5878,,,,,,9.9344,,,,,,,,,,,,,,,,,,,,,,
NC(N)=NCCN1CCCCCCC1,0.5131425590842082,19.714285714285715,198.31399999999996,176.13799999999998,198.184446704,82.0,0.0,0.1854507239182556,-0.3701524784465054,0.3701524784465054,0.1854507239182556,1.0,1.5714285714285714,2.142857142857143,86.35283645395872,67.64,0.9,14.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,5.369714519705914,1.0,0.5258999999999996,60.201800000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,0,0,10.6347,,7.4,0.5259,-2.7091,0.0006,8.6952,10.6347,9.66495,0.9697500000000004,19.3299,1.939500000000001,,,,,0.0,,1,1,0,0,0,0,10.6347,8.6952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,0.7635023064271198,19.045454545454547,293.4540000000001,266.23799999999994,293.214349864,116.0,0.0,0.0226746245912674,-0.2983990364762671,0.2983990364762671,0.0226746245912674,0.7272727272727273,1.1363636363636365,1.5,134.52697887180463,3.24,0.4285714285714285,22.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.095051351365014,3.0,4.867000000000004,94.22400000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,9.7199,,7.4,4.867,2.545,0.0048,9.7199,9.7199,9.7199,0.0,9.7199,0.0,,,,,0.0,,0,0,0,0,0,0,9.7199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
