smiles	match_method	chembl_id	n_activities	include_activities_in_tool
CCOC(=O)C1(c2ccccc2)CC[NH+](CCC(C#N)(c2ccccc2)c2ccccc2)CC1	chembl_parent	CHEMBL1201294	15	True
CCOC(=O)C1(c2ccccc2)CC[NH+](CCc2ccc(N)cc2)CC1	chembl_parent	CHEMBL1201347	10	True
CCOC(=O)C1=C(C)C(c2ccccc2OC)NC(=S)N1	chembl_parent	CHEMBL1405364	12	True
CCOC(=O)C1=C(C)N(C)C(=S)NC1c1ccccc1Cl	chembl_parent	CHEMBL1439518	17	True
CCOC(=O)C1=C(C)N(CC(C)C)C(=O)/C1=C\c1ccc(OCC(=O)Nc2ccccc2)cc1	chembl_parent	CHEMBL1375812	18	True
CCOC(=O)C1=C(C)N(Cc2ccccc2)C(=O)NC1c1ccc(OC)cc1	chembl_parent	CHEMBL1444406	16	True
CCOC(=O)C1=C(C)N=C2SC(C(=O)OC)=CC(=O)N2C1c1ccc(F)cc1	chembl_parent	CHEMBL1367772	41	False
CCOC(=O)C1=C(C)N=C2SC(C(=O)OC)=CC(=O)N2C1c1cccc(OC)c1	chembl_parent	CHEMBL1540244	19	True
CCOC(=O)C1=C(C)N=C2c3ccccc3C(=O)C2C1c1ccc(C)cc1	chembl_parent	CHEMBL1443859	40	False
CCOC(=O)C1=C(C)N=C2c3ccccc3C(=O)C2C1c1ccc(Cl)cc1	chembl_parent	CHEMBL1570769	46	False
CCOC(=O)C1=C(C)NC(=O)NC1c1ccoc1	chembl_parent	CHEMBL1544856	29	False
CCOC(=O)C1=C(C)NC(=O)N[C@@H]1c1coc2cc(C)cc(C)c2c1=O	chembl_parent	CHEMBL1489435	7	True
CCOC(=O)C1=C(C)NC(=S)NC1c1cccc(O)c1	chembl_parent	CHEMBL236789	274	False
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl	chembl_parent	CHEMBL1480	648	False
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1	chembl_parent	CHEMBL475534	1719	False
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc(Cl)c1Cl	chembl_parent	CHEMBL428768	26	False
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@@H]1c1cccc([N+](=O)[O-])c1	chembl_parent	CHEMBL251230	21	True
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc(Cl)c1Cl	chembl_parent	CHEMBL254609	26	False
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)[C@H]1c1cccc([N+](=O)[O-])c1	chembl_parent	CHEMBL268609	30	False
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C	chembl_parent	CHEMBL460291	957	False
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1sccc1C	chembl_parent	CHEMBL594099	2	True
CCOC(=O)C1=C(C)NC(c2ccccc2)=C(C(=O)OCc2ccc([N+](=O)[O-])cc2)[C@@H]1C#Cc1ccccc1	chembl_parent	CHEMBL1357941	16	True
CCOC(=O)C1=C(C)OC(N)=C(C#N)C12C(=O)N(C)c1ccccc12	chembl_parent	CHEMBL1742098	9	True
CCOC(=O)C1=C(CN(CC)Cc2ccccc2)NC(=O)NC1c1ccc(OC(C)C)cc1	chembl_parent	CHEMBL1519385	20	True
CCOC(=O)C1=C(CN2c3ccccc3CC2C)NC(=O)NC1c1ccccc1	chembl_parent	CHEMBL1406530	27	False
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl	chembl_parent	CHEMBL1491	1209	False
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl	chembl_parent	CHEMBL2111097	29	False
CCOC(=O)C1=C(COCC[NH3+])NC(C)=C(C(=O)OC)C1c1ccccc1Cl	chembl_parent	CHEMBL1491	1209	False
CCOC(=O)C1=C(COc2ccc(F)cc2Cl)NC(=O)NC1c1cc(C)ccc1C	chembl_parent	CHEMBL1741496	11	True
CCOC(=O)C1=C(CSc2nc(-c3ccccc3)ccc2C#N)OC(N)=C(C#N)C1c1ccc(OC)cc1	chembl_parent	CHEMBL1539263	47	False
CCOC(=O)C1=C(CSc2nc3ccccc3s2)NC(=O)NC1c1cc(C)ccc1C	chembl_parent	CHEMBL1430749	29	False
CCOC(=O)C1=C(CSc2nc3ccccc3s2)NC(=O)NC1c1cccc([N+](=O)[O-])c1	chembl_parent	CHEMBL1509370	21	True
CCOC(=O)C1=C(N)Oc2ccc(Br)cc2[C@@H]1[C@@H](C#N)C(=O)OCC	chembl_parent	CHEMBL1396463	20	True
CCOC(=O)C1=C(N)n2c(s/c(=C/c3ccccc3)c2=O)=C(C(=O)OCC)C1c1ccccc1	chembl_parent	CHEMBL3213158	9	True
CCOC(=O)C1=C(N)n2c(s/c(=C\c3ccco3)c2=O)=C(C(=O)OCC)C1c1ccco1	chembl_parent	CHEMBL1981770	55	False
CCOC(=O)C1=C(NC(=S)NC(=O)c2ccccc2)c2ccccc2CC1(C)C	chembl_parent	CHEMBL1489778	28	False
CCOC(=O)C1=C(O)/C(=C/c2cc(OC)c(OC)c(OC)c2)N=C1C	chembl_parent	CHEMBL1556928	15	True
CCOC(=O)C1=C(O)/C(=C\c2ccc(OC)c(OC)c2)N=C1C	chembl_parent	CHEMBL1410547	14	True
CCOC(=O)C1=C(O)C(=O)N(Cc2ccccc2)C1	chembl_parent	CHEMBL269550	74	False
CCOC(=O)C1=C(O)C(=O)N(c2ccc(S(N)(=O)=O)cc2)C1c1ccc(OC)cc1	chembl_parent	CHEMBL1510889	14	True
CCOC(=O)C1=C(O)C(Nc2nccs2)(C(F)(F)F)N=C1C	chembl_parent	CHEMBL1528428	13	True
CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C\c3cc(OC)c(OC)c(OC)c3)c(=O)n2C1c1cccs1	chembl_parent	CHEMBL3196667	29	False
CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C\c3ccc(O)cc3)c(=O)n2C1c1cccs1	chembl_parent	CHEMBL1977709	60	False
CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C\c3cccc(O)c3)c(=O)n2C1c1cccs1	chembl_parent	CHEMBL1985350	51	False
CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C\c3ccco3)c(=O)n2C1c1cccs1	chembl_parent	CHEMBL3196704	47	False
CCOC(=O)C1=C(c2ccccc2)NC(=S)NC1c1cc([N+](=O)[O-])ccc1OC	chembl_parent	CHEMBL1585542	17	True
CCOC(=O)C1=C(c2ccccc2)OC(N)=C(C#N)C1c1ccc(Cl)s1	chembl_parent	CHEMBL1383496	28	False
CCOC(=O)C1=C2SCC(=O)N2C(N)=C(C#N)C1	chembl_parent	CHEMBL1312003	13	True
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1	chembl_parent	CHEMBL1229	1284	False
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H]([NH3+])C1	chembl_parent	CHEMBL1229	1284	False
CCOC(=O)C1=C[C@@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@H]32	chembl_parent	CHEMBL1360725	53	False
CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32	chembl_parent	CHEMBL71752	321	False
CCOC(=O)C1=C[C@]2(CC)CCC[NH+]3CCc4c(n1c1ccccc41)[C@@H]32	chembl_parent	CHEMBL71752	321	False
CCOC(=O)C1=C[C@]2(CC)CCC[NH+]3CCc4c(n1c1ccccc41)[C@H]32	chembl_parent	CHEMBL254436	5	True
CCOC(=O)C1=NN(c2ccccc2)C(=O)C1	chembl_parent	CHEMBL1525042	9	True
CCOC(=O)C1=NNC2(c3ccc(Cl)cc3)C(=O)N(c3cc(C)cc(C)c3)C(=O)C12	chembl_parent	CHEMBL1381238	14	True
CCOC(=O)C1=NOC(CNC(=O)C2=NOC(CNC(=O)c3c(-c4ccccc4Cl)noc3C)C2)C1	chembl_parent	CHEMBL1507015	9	True
CCOC(=O)C1=NOC(c2ccccc2)(c2ccccc2)C1	chembl_parent	CHEMBL3185294	0	True
CCOC(=O)C1C(=O)C=C(/C=C/c2ccccc2)CC1c1ccc(Cl)cc1	chembl_parent	CHEMBL1330032	17	True
CCOC(=O)C1C(=O)C=C(c2ccc(C)cc2)CC1c1ccco1	chembl_parent	CHEMBL1398691	18	True
CCOC(=O)C1C(=O)C=C(c2ccc(NS(C)(=O)=O)cc2)CC1c1ccco1	chembl_parent	CHEMBL1345906	25	False
CCOC(=O)C1C(=O)NC(C)C1c1ccccc1	chembl_parent	CHEMBL1342908	9	True
CCOC(=O)C1C(C=C(C)C)C1(C)C	chembl_parent	CHEMBL1596099	4	True
CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1	chembl_parent	CHEMBL3182004	0	True
CCOC(=O)C1CCCN(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)C1	chembl_parent	CHEMBL1588249	14	True
CCOC(=O)C1CCCN(C(=O)C2CCN(S(=O)(=O)CC)CC2)C1	chembl_parent	CHEMBL1742134	8	True
CCOC(=O)C1CCCN(C(=O)C2CCN(S(=O)(=O)N3CCC4(CC3)OCCO4)CC2)C1	chembl_parent	CHEMBL1558864	10	True
CCOC(=O)C1CCCN(C(=O)CCCOc2cc(=O)n(C)c3ccccc23)C1	chembl_parent	CHEMBL1504240	13	True
CCOC(=O)C1CCCN(C(=O)CCn2nc(-c3ccccc3)ccc2=O)C1	chembl_parent	CHEMBL1483182	12	True
CCOC(=O)C1CCCN(C(=O)CSCc2ccccc2)C1	chembl_parent	CHEMBL1451031	16	True
CCOC(=O)C1CCCN(C(=O)c2cc3nc(-c4ccc5c(c4)OCO5)cc(C(F)(F)F)n3n2)C1	chembl_parent	CHEMBL1428339	25	False
CCOC(=O)C1CCCN(C(=O)c2sc3nc(-c4ccc(OC)cc4)cn3c2C)C1	chembl_parent	CHEMBL1392762	24	True
CCOC(=O)C1CCCN(C/C=C/c2ccccc2[N+](=O)[O-])C1	chembl_parent	CHEMBL1428605	15	True
CCOC(=O)C1CCCN(S(=O)(=O)c2ccccc2)C1	chembl_parent	CHEMBL1742190	8	True
CCOC(=O)C1CCCN(c2ncnc3c2cnn3-c2ccc(Cl)cc2)C1	chembl_parent	CHEMBL1452079	38	False
CCOC(=O)C1CCCN(c2ncnc3c2cnn3-c2cccc(C)c2)C1	chembl_parent	CHEMBL1404858	21	True
CCOC(=O)C1CCN(C(=O)C(C)(C)NC(=O)Nc2ccc(-c3ccccc3)cc2)CC1	chembl_parent	CHEMBL3187169	2	True
CCOC(=O)C1CCN(C(=O)C(C)(C)NC(=O)Nc2ccc(Cl)cc2Cl)CC1	chembl_parent	CHEMBL3182146	4	True
CCOC(=O)C1CCN(C(=O)C2(NC(=O)Nc3ccc(F)cc3F)CCCCC2)CC1	chembl_parent	CHEMBL1719712	6	True
CCOC(=O)C1CCN(C(=O)C2(NC(=O)Nc3ccccc3Cl)CCC2)CC1	chembl_parent	CHEMBL3184434	4	True
CCOC(=O)C1CCN(C(=O)C2(NC(=O)Nc3ccccc3Cl)CCCC2)CC1	chembl_parent	CHEMBL3182302	3	True
CCOC(=O)C1CCN(C(=O)C23CC4CC(CC(C4)C2)C3)CC1	chembl_parent	CHEMBL1562937	11	True
CCOC(=O)C1CCN(C(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)CC1	chembl_parent	CHEMBL1588999	12	True
CCOC(=O)C1CCN(C(=O)C2CCN(c3nc4ccc(OC)cc4s3)CC2)CC1	chembl_parent	CHEMBL1333833	28	False
CCOC(=O)C1CCN(C(=O)Nc2ccc3c(c2)nc(C)n3C)CC1	chembl_parent	CHEMBL1602472	16	True
CCOC(=O)C1CCN(C(=O)c2ccccc2NC(C)=O)CC1	chembl_parent	CHEMBL1742028	11	True
CCOC(=O)C1CCN(C(=O)c2cccnc2Cl)CC1	chembl_parent	CHEMBL1741402	11	True
CCOC(=O)C1CCN(Cc2cnc(Oc3ccc(OC)cc3)s2)CC1	chembl_parent	CHEMBL1408315	12	True
CCOC(=O)C1CCN(c2c(NCc3ccc(C(=O)NCCC(C)C)cc3)c(=O)c2=O)CC1	chembl_parent	CHEMBL1447089	14	True
CCOC(=O)C1CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1	chembl_parent	CHEMBL1706163	7	True
CCOC(=O)C1CCN(c2ncc(-c3ccc4c(c3)OCCCO4)s2)CC1	chembl_parent	CHEMBL1700783	5	True
CCOC(=O)C1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(CC(=O)OC)ccc2O1	chembl_parent	CHEMBL1310531	12	True
CCOC(=O)C1Cc2c([nH]c3ccccc23)CN1	chembl_parent	CHEMBL146667	2	True
CCOC(=O)C1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O	chembl_parent	CHEMBL1213460	19	True
CCOC(=O)C1OC1(C)c1ccccc1	chembl_parent	CHEMBL1890407	2	True
CCOC(=O)C1OC1C(=O)NC(CC(C)C)C(=O)NCCC(C)C	chembl_parent	CHEMBL2355020	2	True
CCOC(=O)C1OC1c1ccccc1	chembl_parent	CHEMBL1369819	8	True
CCOC(=O)C=CC(=O)O	chembl_parent	CHEMBL3188441	0	True
CCOC(=O)C=Cc1ccccc1	chembl_parent	CHEMBL3182745	0	True
CCOC(=O)CBr	chembl_parent	CHEMBL1085948	5	True
CCOC(=O)CC	chembl_parent	CHEMBL44115	2	True
CCOC(=O)CC#N	chembl_parent	CHEMBL3186698	0	True
CCOC(=O)CC(=O)CCl	chembl_parent	CHEMBL3187729	0	True
CCOC(=O)CC(=O)CSc1nc(-c2ccccc2)cc(-c2ccc(Cl)cc2)c1C#N	chembl_parent	CHEMBL1578181	29	False
CCOC(=O)CC(=O)CSc1nc(-c2cccnc2)cc(C)c1C#N	chembl_parent	CHEMBL1361837	12	True
CCOC(=O)CC(=O)N1CCSC1COc1ccccc1OC	chembl_parent	CHEMBL146980	9	True
CCOC(=O)CC(=O)Nc1ccccc1C(=O)O	chembl_parent	CHEMBL1490567	16	True
CCOC(=O)CC(=O)Nc1nnc(CC)s1	chembl_parent	CHEMBL1464318	11	True
CCOC(=O)CC(=O)OCC	chembl_parent	CHEMBL177114	3	True
CCOC(=O)CC(=O)c1cc(F)c(Cl)nc1Cl	chembl_parent	CHEMBL3185319	0	True
CCOC(=O)CC(=O)c1ccccc1	chembl_parent	CHEMBL3182719	2	True
CCOC(=O)CC(C(C)=O)C(C)=O	chembl_parent	CHEMBL3560165	0	True
CCOC(=O)CC(C)=O	chembl_parent	CHEMBL169176	2	True
CCOC(=O)CC(C)C	chembl_parent	CHEMBL3183097	0	True
CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC	chembl_parent	CHEMBL2105928	0	True
CCOC(=O)CC(NC(=O)c1ccc(C)cc1)c1ccc(C)cc1	chembl_parent	CHEMBL1741782	10	True
CCOC(=O)CC(NC(=O)c1ccco1)c1ccc(OC)cc1	chembl_parent	CHEMBL1741918	8	True
CCOC(=O)CC(NC(=O)c1cccs1)c1ccc(OCC)cc1	chembl_parent	CHEMBL1711461	9	True
CCOC(=O)CC(Nc1nc(N2CCOCC2)nc(N2CCOCC2)n1)c1ccccc1Cl	chembl_parent	CHEMBL1492293	23	True
CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC	chembl_parent	CHEMBL464988	2	True
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC	chembl_parent	CHEMBL1331476	12	True
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	chembl_parent	CHEMBL1200468	123	False
CCOC(=O)CC([O-])C(=O)OCC	chembl_parent	CHEMBL3305989	0	True
CCOC(=O)CC1(C)OCC(C)O1	chembl_parent	CHEMBL3183430	0	True
CCOC(=O)CC1=C(C(=O)OCC)C2(C(=O)N1CC(=O)OC)C(C#N)=C(N)Oc1ccccc12	chembl_parent	CHEMBL1387796	10	True
CCOC(=O)CC1C(=O)NCCN1S(=O)(=O)c1ccc(Cl)c(Cl)c1	chembl_parent	CHEMBL1493475	10	True
CCOC(=O)CC1C(=O)NCCN1S(=O)(=O)c1ccccc1Cl	chembl_parent	CHEMBL1717461	9	True
CCOC(=O)CC1NC(=O)c2ccccc21	chembl_parent	CHEMBL1741508	8	True
CCOC(=O)CCC(=O)OCC	chembl_parent	CHEMBL369243	2	True
CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C	chembl_parent	CHEMBL1200688	1433	False
CCOC(=O)CCC(C)=O	chembl_parent	CHEMBL3182933	0	True
CCOC(=O)CCCCCCCCC(=O)OCC	chembl_parent	CHEMBL1884461	1	True
CCOC(=O)CCCN	chembl_parent	CHEMBL1741856	6	True
CCOC(=O)CCCNC(=O)CCCNC(=O)C(c1ccccc1)c1ccccc1	chembl_parent	CHEMBL1300309	15	True
CCOC(=O)CCCNC(=O)c1cncc(Br)c1	chembl_parent	CHEMBL1734883	12	True
CCOC(=O)CCCc1c[nH]c2ccccc12	chembl_parent	CHEMBL1447745	13	True
CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(C)C	chembl_parent	CHEMBL2252178	5	True
CCOC(=O)CCN1C(=O)[C@@H]2[C@H]3C(=CC[C@H]2C1=O)C(=O)[C@H]1O[C@H]1[C@H]3O	chembl_parent	CHEMBL1515385	16	True
CCOC(=O)CCN1C(=O)[C@H]2[C@@H]3[C@H](O)C=CC(=O)[C@H]3CC[C@H]2C1=O	chembl_parent	CHEMBL1742279	6	True
CCOC(=O)CCN1C(=O)[C@H]2[C@@H]3[C@H](O)[C@H](O)CC(=O)[C@H]3CC[C@H]2C1=O	chembl_parent	CHEMBL1448712	14	True
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/NC(=O)OCC)[C@@H]3CC[C@@H]2C1=O	chembl_parent	CHEMBL1314644	6	True
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/NC(=O)OCC)[C@H]3CC[C@@H]2C1=O	chembl_parent	CHEMBL1741852	6	True
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/NC(=O)OCc4ccc(OC)cc4)[C@@H]3CC[C@@H]2C1=O	chembl_parent	CHEMBL1376132	7	True
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/NC(=O)OCc4ccc(OC)cc4)[C@H]3CC[C@@H]2C1=O	chembl_parent	CHEMBL1450619	8	True
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/NC(=O)OCc4ccccc4)[C@@H]3CC[C@@H]2C1=O	chembl_parent	CHEMBL1574103	7	True
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/NC(=O)OCc4ccccc4)[C@H]3CC[C@@H]2C1=O	chembl_parent	CHEMBL1741530	7	True
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC/C=C(\C)CCC=C(C)C)[C@@H]3CC[C@@H]2C1=O	chembl_parent	CHEMBL1741488	6	True
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC/C=C(\C)CCC=C(C)C)[C@H]3CC[C@@H]2C1=O	chembl_parent	CHEMBL1361018	6	True
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCC(C)C)[C@@H]3CC[C@@H]2C1=O	chembl_parent	CHEMBL1444401	6	True
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCC(C)C)[C@H]3CC[C@@H]2C1=O	chembl_parent	CHEMBL1551161	7	True
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@@H]3CC[C@@H]2C1=O	chembl_parent	CHEMBL1741608	5	True
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@H]3CC[C@@H]2C1=O	chembl_parent	CHEMBL1741549	6	True
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCc4ccccc4)[C@@H]3CC[C@@H]2C1=O	chembl_parent	CHEMBL1396680	7	True
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCc4ccccc4)[C@H]3CC[C@@H]2C1=O	chembl_parent	CHEMBL1395574	8	True
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/O[C@@H]4O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4OC(C)=O)[C@@H]3CC[C@@H]2C1=O	chembl_parent	CHEMBL1553662	7	True
CCOC(=O)CCN1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/O[C@@H]4O[C@@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4OC(C)=O)[C@H]3CC[C@@H]2C1=O	chembl_parent	CHEMBL1522267	8	True
CCOC(=O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2ccccn2)n1	chembl_parent	CHEMBL3183531	1035	False
CCOC(=O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2cccnc2)n1	chembl_parent	CHEMBL4786329	170	False
CCOC(=O)CCc1c(C)nc2ncnn2c1C	chembl_parent	CHEMBL1507955	16	True
CCOC(=O)CCc1ccccc1	chembl_parent	CHEMBL2252095	1	True
CCOC(=O)CCl	chembl_parent	CHEMBL3186148	0	True
CCOC(=O)CN(C(=O)CCC(=O)Nc1cc(C)on1)C(C(=O)NC1CCCC1)c1cccnc1	chembl_parent	CHEMBL1532774	10	True
CCOC(=O)CN(c1ccccn1)S(=O)(=O)c1ccccc1	chembl_parent	CHEMBL1480917	11	True
CCOC(=O)CN1C(=O)C(Sc2n[nH]c(-c3ccc(C)cc3)n2)CCc2ccccc21	chembl_parent	CHEMBL1611644	27	False
CCOC(=O)CN1C(=O)Nc2ccc(Br)cc2C1c1ccccc1	chembl_parent	CHEMBL1491710	14	True
CCOC(=O)CN1C(=O)S/C(=C/c2ccc(N3CCCCC3)o2)C1=O	chembl_parent	CHEMBL1471761	36	False
CCOC(=O)CN1CCCC1=O	chembl_parent	CHEMBL3561452	6	True
CCOC(=O)CN1CCS(=O)(=O)CC1	chembl_parent	CHEMBL1308529	4	True
CCOC(=O)CN1N=C(/C=C/c2ccc(C)cc2)CCC1=O	chembl_parent	CHEMBL1419618	14	True
CCOC(=O)CN1NC2(CCC(C(C)(C)C)CC2)NC1=S	chembl_parent	CHEMBL1485231	21	True
CCOC(=O)CNC(=O)CCCCSc1[nH]cnc2ncnc1-2	chembl_parent	CHEMBL446088	1	True
CCOC(=O)CNC(=O)CSc1nnc(-c2ccncc2)n1-c1ccc(Cl)cc1	chembl_parent	CHEMBL1705301	8	True
CCOC(=O)CNC(=O)c1cccnc1	chembl_parent	CHEMBL1617113	0	True
CCOC(=O)CNS(=O)(=O)c1cc(-c2nn(C)c(=O)c3ccccc23)ccc1C	chembl_parent	CHEMBL1465935	35	False
CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N/O)cc1)C1CCCCC1	chembl_parent	CHEMBL522038	68	False
CCOC(=O)CNc1c(-c2ccccc2)nc2ccc(Cl)cn12	chembl_parent	CHEMBL1595500	27	False
CCOC(=O)COC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]	chembl_parent	CHEMBL3185853	0	True
CCOC(=O)COC(=O)c1ccccc1C(=O)OCC	chembl_parent	CHEMBL3187049	0	True
CCOC(=O)COc1c(C=O)cc(Br)cc1OC	chembl_parent	CHEMBL1526673	20	True
CCOC(=O)COc1c(OC)cc(Cl)cc1C1Nc2ccccc2C(=O)N1c1ccc(F)cc1	chembl_parent	CHEMBL1500786	26	False
CCOC(=O)COc1c(OC)cc(Cl)cc1C1Nc2ccccc2C(=O)N1c1cccc(C)c1	chembl_parent	CHEMBL1360767	28	False
CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl	chembl_parent	CHEMBL1905010	84	False
CCOC(=O)COc1cc(-n2ncc(C(F)(F)F)c(C)c2=O)c(F)cc1Cl	chembl_parent	CHEMBL3185921	0	True
CCOC(=O)COc1cc(OCC(=O)OCC)c2c(=O)cc(-c3ccccc3)oc2c1	chembl_parent	CHEMBL1526824	23	True
CCOC(=O)COc1ccc(/C=C/[N+](=O)[O-])c(OCC(=O)OCC)c1	chembl_parent	CHEMBL1611170	50	False
CCOC(=O)COc1ccc(C)cc1	chembl_parent	CHEMBL3186260	0	True
CCOC(=O)COc1ccc(Cl)cc1Cl	chembl_parent	CHEMBL3182012	0	True
CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1	chembl_parent	CHEMBL1349073	24	True
CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1Cl	chembl_parent	CHEMBL255066	5	True
CCOC(=O)COc1ccc2c(c1)CC(NCC(O)c1cccc(Cl)c1)CC2	chembl_parent	CHEMBL3301839	0	True
CCOC(=O)CP(=O)(OCC)OCC	chembl_parent	CHEMBL3185304	0	True
CCOC(=O)CS	chembl_parent	CHEMBL3181965	1	True
CCOC(=O)CSC1=C(C#N)C(c2ccccc2F)C(C(C)=O)=C(C)N1	chembl_parent	CHEMBL1595253	20	True
CCOC(=O)CSC1=C(C#N)C(c2sccc2C)C(C(C)=O)=C(C)N1	chembl_parent	CHEMBL1547205	15	True
CCOC(=O)CSC1=C(C#N)C(c2sccc2C)CC(=O)N1	chembl_parent	CHEMBL1589098	25	False
CCOC(=O)CSC1=NC(=O)/C(=C\c2ccc(Cl)cc2)S1	chembl_parent	CHEMBL1454951	56	False
CCOC(=O)CSC1=NC(=O)/C(=C\c2ccc(OC(C)=O)cc2)S1	chembl_parent	CHEMBL1542591	56	False
CCOC(=O)CSCC(NC(=O)OC(C)(C)C)C(=O)OCC	chembl_parent	CHEMBL1461471	10	True
CCOC(=O)CSc1cc(=O)n(C)c2cc(Cl)ccc12	chembl_parent	CHEMBL1345018	19	True
CCOC(=O)CSc1cc(C(F)(F)F)nc(-c2ccccn2)n1	chembl_parent	CHEMBL1404831	14	True
CCOC(=O)CSc1cc(CS(=O)c2ccc(Cl)cc2)nc(-c2ccccc2)n1	chembl_parent	CHEMBL1389326	14	True
CCOC(=O)CSc1n[nH]c(-c2cccnc2)n1	chembl_parent	CHEMBL1742155	14	True
CCOC(=O)CSc1n[nH]c(NC(=O)c2cccc(C(F)(F)F)c2)n1	chembl_parent	CHEMBL1386277	17	True
CCOC(=O)CSc1n[nH]c(NC(=O)c2cccc(C)c2)n1	chembl_parent	CHEMBL1587519	13	True
CCOC(=O)CSc1n[nH]c(NC(=O)c2ccccc2)n1	chembl_parent	CHEMBL1438661	13	True
