smiles,pka__acid_site_pka_max,pka__acid_site_pka_mean,pka__acid_site_pka_min,pka__acid_site_pka_range,pka__acid_site_pka_rank_1,pka__acid_site_pka_rank_10,pka__acid_site_pka_rank_11,pka__acid_site_pka_rank_12,pka__acid_site_pka_rank_13,pka__acid_site_pka_rank_14,pka__acid_site_pka_rank_15,pka__acid_site_pka_rank_16,pka__acid_site_pka_rank_17,pka__acid_site_pka_rank_18,pka__acid_site_pka_rank_19,pka__acid_site_pka_rank_2,pka__acid_site_pka_rank_20,pka__acid_site_pka_rank_21,pka__acid_site_pka_rank_22,pka__acid_site_pka_rank_23,pka__acid_site_pka_rank_24,pka__acid_site_pka_rank_25,pka__acid_site_pka_rank_3,pka__acid_site_pka_rank_4,pka__acid_site_pka_rank_5,pka__acid_site_pka_rank_6,pka__acid_site_pka_rank_7,pka__acid_site_pka_rank_8,pka__acid_site_pka_rank_9,pka__acid_site_pka_std,pka__acid_site_pka_sum,pka__base_site_pka_max,pka__base_site_pka_mean,pka__base_site_pka_min,pka__base_site_pka_range,pka__base_site_pka_rank_1,pka__base_site_pka_rank_10,pka__base_site_pka_rank_11,pka__base_site_pka_rank_2,pka__base_site_pka_rank_3,pka__base_site_pka_rank_4,pka__base_site_pka_rank_5,pka__base_site_pka_rank_6,pka__base_site_pka_rank_7,pka__base_site_pka_rank_8,pka__base_site_pka_rank_9,pka__base_site_pka_std,pka__base_site_pka_sum,pka__fraction_neutral,pka__has_acidic_site,pka__has_basic_site,pka__is_amphoteric,pka__logd_estimate,pka__logd_ph,pka__logp_wildman_crippen,pka__most_acidic_pka,pka__most_basic_pka,pka__num_acidic_sites,pka__num_basic_sites,pka__num_ionizable_sites,pka__warning_amphoteric,pka__warning_count,pka__warning_fraction_neutral_clamped,pka__warning_fraction_neutral_tiny,pka__warning_multiple_acidic_sites,pka__warning_multiple_basic_sites,rdkit__ExactMolWt,rdkit__FractionCSP3,rdkit__HeavyAtomCount,rdkit__HeavyAtomMolWt,rdkit__LabuteASA,rdkit__MaxAbsPartialCharge,rdkit__MaxPartialCharge,rdkit__MinAbsPartialCharge,rdkit__MinPartialCharge,rdkit__MolLogP,rdkit__MolWt,rdkit__NHOHCount,rdkit__NOCount,rdkit__NumAliphaticCarbocycles,rdkit__NumAliphaticHeterocycles,rdkit__NumAliphaticRings,rdkit__NumAromaticCarbocycles,rdkit__NumAromaticHeterocycles,rdkit__NumAromaticRings,rdkit__NumHAcceptors,rdkit__NumHDonors,rdkit__NumHeteroatoms,rdkit__NumRotatableBonds,rdkit__NumSaturatedCarbocycles,rdkit__NumSaturatedHeterocycles,rdkit__NumSaturatedRings,rdkit__RingCount,rdkit__TPSA,rdkit__fr_Al_COO,rdkit__fr_Al_OH,rdkit__fr_Al_OH_noTert,rdkit__fr_ArN,rdkit__fr_Ar_COO,rdkit__fr_Ar_N,rdkit__fr_Ar_NH,rdkit__fr_Ar_OH,rdkit__fr_COO,rdkit__fr_COO2,rdkit__fr_C_O,rdkit__fr_C_O_noCOO,rdkit__fr_C_S,rdkit__fr_HOCCN,rdkit__fr_Imine,rdkit__fr_NH0,rdkit__fr_NH1,rdkit__fr_NH2,rdkit__fr_N_O,rdkit__fr_Ndealkylation1,rdkit__fr_Ndealkylation2,rdkit__fr_Nhpyrrole,rdkit__fr_SH,rdkit__fr_aldehyde,rdkit__fr_alkyl_carbamate,rdkit__fr_alkyl_halide,rdkit__fr_allylic_oxid,rdkit__fr_amide,rdkit__fr_amidine,rdkit__fr_aniline,rdkit__fr_aryl_methyl,rdkit__fr_azide,rdkit__fr_azo,rdkit__fr_barbitur,rdkit__fr_benzene,rdkit__fr_benzodiazepine,rdkit__fr_bicyclic,rdkit__fr_diazo,rdkit__fr_dihydropyridine,rdkit__fr_epoxide,rdkit__fr_ester,rdkit__fr_ether,rdkit__fr_furan,rdkit__fr_guanido,rdkit__fr_halogen,rdkit__fr_hdrzine,rdkit__fr_hdrzone,rdkit__fr_imidazole,rdkit__fr_imide,rdkit__fr_isocyan,rdkit__fr_isothiocyan,rdkit__fr_ketone,rdkit__fr_ketone_Topliss,rdkit__fr_lactam,rdkit__fr_lactone,rdkit__fr_methoxy,rdkit__fr_morpholine,rdkit__fr_nitrile,rdkit__fr_nitro,rdkit__fr_nitro_arom,rdkit__fr_nitro_arom_nonortho,rdkit__fr_nitroso,rdkit__fr_oxazole,rdkit__fr_oxime,rdkit__fr_para_hydroxylation,rdkit__fr_phenol,rdkit__fr_phenol_noOrthoHbond,rdkit__fr_phos_acid,rdkit__fr_phos_ester,rdkit__fr_piperdine,rdkit__fr_piperzine,rdkit__fr_priamide,rdkit__fr_prisulfonamd,rdkit__fr_pyridine,rdkit__fr_quatN,rdkit__fr_sulfide,rdkit__fr_sulfonamd,rdkit__fr_sulfone,rdkit__fr_term_acetylene,rdkit__fr_tetrazole,rdkit__fr_thiazole,rdkit__fr_thiocyan,rdkit__fr_thiophene,rdkit__fr_unbrch_alkane,rdkit__fr_urea,rdkit__qed
Cc1cnc2ccc3c(nc(N)n3C)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.1117,3.89108,2.538,2.5737,5.1117,,,5.1051,3.4347,3.2659,2.538,,,,,1.0386256272594088,19.4554,0.9949,0,1,0,1.4049,7.4,1.4071,,5.1117,0,5,5,0,1,0,0,0,1,213.101445352,0.1818181818181818,16.0,202.156,91.94258295922243,0.3692022772803039,0.2005164794987824,0.2005164794987824,-0.3692022772803039,1.4071199999999997,213.244,2.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,69.62,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6125617576025737
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,13.0177,12.90856,12.8194,0.1982999999999997,12.8194,,,,,,,,,,,12.8307,,,,,,,12.9375,12.9375,13.0177,,,,,0.0742943766378047,64.5428,4.0504,2.93345,1.8165,2.2339,4.0504,,,1.8165,,,,,,,,1.11695,5.866899999999999,0.9995,1,1,1,-3.0117,7.4,-3.0115,12.8194,4.0504,5,2,7,1,3,0,0,1,1,244.080769484,0.625,17.0,232.111,95.43976537340616,0.3935668431003282,0.2878781797929572,0.2878781797929572,-0.3935668431003282,-3.0114999999999994,244.207,5.0,9.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,4.0,9.0,3.0,0.0,1.0,1.0,2.0,143.72000000000003,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442842031674371
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,9.7391,9.7391,9.7391,0.0,9.7391,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.7391,,,,,,,,,,,,,,,,,0.0,0.9954,1,0,0,5.7338,7.4,5.7358,9.7391,,1,0,1,0,0,0,0,0,0,314.2245802,0.6190476190476191,23.0,284.229,140.11204847790628,0.5074970062918116,0.127411355440063,0.127411355440063,-0.5074970062918116,5.735800000000006,314.46900000000005,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,3.0,29.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5673159936374234
O=C(Nc1ccccc1)C1CO1,13.7524,13.7524,13.7524,0.0,13.7524,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.7524,3.9088,3.9088,3.9088,0.0,3.9088,,,,,,,,,,,0.0,3.9088,0.9997,1,1,1,1.0238,7.4,1.0239,13.7524,3.9088,1,1,2,1,1,0,0,0,0,163.063328528,0.2222222222222222,12.0,154.10399999999996,70.34532782231624,0.3626634261722976,0.255418595566858,0.255418595566858,-0.3626634261722976,1.0239,163.17599999999996,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0,41.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.661258145152211
Cc1c(N)cnc2c1nc1c(C)cccn12,11.882,11.882,11.882,0.0,11.882,,,,,,,,,,,11.882,,,,,,,,,,,,,,0.0,23.764,6.5814,5.347300000000001,4.2039,2.3775000000000004,6.5814,,,5.2566,4.2039,,,,,,,0.9727268989803872,16.041900000000002,0.8681,1,1,1,2.0201,7.4,2.0815,11.882,6.5814,2,3,5,1,3,0,0,1,1,212.106196384,0.1666666666666666,16.0,200.16,92.74029893414352,0.397200316284285,0.1643734291482046,0.1643734291482046,-0.397200316284285,2.08154,212.256,2.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,56.21,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.620347892207716
ONc1cnc2c(c1)nc1ccccn12,9.5834,9.4462,9.309,0.2744,9.309,,,,,,,,,,,9.5834,,,,,,,,,,,,,,0.1372,18.8924,5.3418,4.479333333333333,3.0201,2.3217000000000003,5.3418,,,5.0761,3.0201,,,,,,,1.0375196587160278,13.438,0.9793,1,1,1,1.6745,7.4,1.6836,9.309,5.3418,2,3,5,1,3,0,0,1,1,200.069810876,0.0,15.0,192.137,84.9686584436196,0.2910427433421266,0.164089313702826,0.164089313702826,-0.2910427433421266,1.6835999999999998,200.201,2.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,2.0,5.0,1.0,0.0,0.0,0.0,3.0,62.45,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5865256014453576
O=[N+]([O-])c1cnc2c(c1)nc1ccccn12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9995,2.312,1.6245,1.3749999999999998,2.9995,,,1.6245,,,,,,,,0.6874999999999999,4.624,1.0,0,1,0,1.7907,7.4,1.7907,,2.9995,0,2,2,0,1,0,0,0,1,214.049075432,0.0,16.0,208.136,89.32349973083737,0.2893950565395962,0.2893950565395962,0.2841201561748658,-0.2841201561748658,1.7906999999999995,214.184,0.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,73.33,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4568774734828312
O=CC1C=COC=C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,1.0,0,0,0,0.8591,7.4,0.8591,,,0,0,0,0,0,0,0,0,0,110.036779432,0.1666666666666666,8.0,104.06399999999998,47.45399171146549,0.4732353159745807,0.1303725528364287,0.1303725528364287,-0.4732353159745807,0.8591,110.11199999999998,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4677584112054395
O=C1NC(=S)NC(=O)C1C(=O)Nc1ccccc1,9.7639,4.895975,-2.0032,11.7671,-2.0032,,,,,,,,,,,5.9116,,,,,,,5.9116,9.7639,,,,,,4.282472935334793,19.5839,2.8857,1.63785,0.39,2.4957,2.8857,,,0.39,,,,,,,,1.24785,3.2757,0.0,1,1,1,-9.631,7.4,-0.2278,-2.0032,2.8857,4,2,6,1,4,0,1,1,1,263.036462148,0.0909090909090909,18.0,254.206,107.7432156361111,0.3249452899208609,0.2478745457896333,0.2478745457896333,-0.3249452899208609,-0.2278000000000004,263.278,3.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,3.0,7.0,2.0,0.0,1.0,1.0,2.0,87.30000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079843621993272
O=C1CCc2c1cc(C(F)(F)F)c1c2ccc2ccccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,1.0,0,0,0,5.1407,7.4,5.1407,,,0,0,0,0,0,0,0,0,0,300.07619963200005,0.1666666666666666,22.0,289.191,123.90679779584708,0.4165531516201878,0.4165531516201878,0.29417161604536,-0.29417161604536,5.140700000000003,300.279,0.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,17.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5252748753193351
Cc1cc2c(c3ccc4ccccc4c13)CC(O)C2=O,12.4276,12.4276,12.4276,0.0,12.4276,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.4276,,,,,,,,,,,,,,,,,0.0,1.0,1,0,0,3.4011,7.4,3.4011,12.4276,,1,0,1,0,0,0,0,0,0,262.099379688,0.1666666666666666,20.0,248.196,116.20442533926438,0.3845837169764675,0.1914078750034956,0.1914078750034956,-0.3845837169764675,3.401120000000003,262.308,1.0,2.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,37.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6303801657373395
COc1cc2c(c3c(C)cc4ccccc4c13)CCC2=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,1.0,0,0,0,4.4389,7.4,4.4389,,,0,0,0,0,0,0,0,0,0,276.115029752,0.2105263157894736,21.0,260.20699999999994,122.88867893097186,0.4960651696243482,0.1631421160596245,0.1631421160596245,-0.4960651696243482,4.438920000000003,276.33500000000004,0.0,2.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6141629973560317
CCc1cc2c(c3ccc4ccccc4c13)CCC2=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,1.0,0,0,0,4.6843,7.4,4.6843,,,0,0,0,0,0,0,0,0,0,260.120115132,0.2105263157894736,20.0,244.208,117.77513370146497,0.2941716629121158,0.1630146315858887,0.1630146315858887,-0.2941716629121158,4.684300000000003,260.336,0.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,17.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5802939290928683
COC(=O)c1cc2ccc3cccnc3c2[nH]1,13.0442,13.0442,13.0442,0.0,13.0442,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0442,4.2207,3.392,2.5633,1.6574,4.2207,,,2.5633,,,,,,,,0.8287,6.784,0.9993,1,1,1,2.5024,7.4,2.5027,13.0442,4.2207,1,2,3,1,2,0,0,0,1,226.07422756,0.0769230769230769,17.0,216.155,97.22849214327204,0.4643472425645552,0.3539918468874674,0.3539918468874674,-0.4643472425645552,2.5027,226.235,1.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,54.98,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6484360605266298
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,12.8659,12.8659,12.8659,0.0,12.8659,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.8659,9.2828,7.391500000000001,5.5002,3.7826,9.2828,,,5.5002,,,,,,,,1.8913,14.783,0.0129,1,1,1,1.2847,7.4,3.1732,12.8659,9.2828,1,2,3,1,2,0,0,0,1,324.183778008,0.45,24.0,300.232,142.3134262032049,0.4967429396078586,0.1191244457687318,0.1191244457687318,-0.4967429396078586,3.1732000000000014,324.4240000000001,1.0,4.0,0.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,0.0,3.0,3.0,5.0,45.59,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8776016184783941
c1ccc2c(c1)cc1c3c2ccc2cccc(c23)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,1.0,0,0,0,5.0504,7.4,5.0504,,,0,0,0,0,0,0,0,0,0,240.093900384,0.0526315789473684,19.0,228.20899999999995,110.83550767556996,0.0616288251200863,-0.0012783922219345,0.0012783922219345,-0.0616288251200863,5.050400000000003,240.305,0.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3321636886566955
O=[N+]([O-])c1ccc2ccc3c4c(cc5ccc1c2c53)C=C[C@H](O)[C@H]4O,13.0815,12.9402,12.7989,0.2826000000000004,12.7989,,,,,,,,,,,13.0815,,,,,,,,,,,,,,0.1413000000000002,25.8804,,,,,,,,,,,,,,,,,0.0,1.0,1,0,0,3.9133,7.4,3.9133,12.7989,,2,0,2,0,1,0,0,1,0,331.084457896,0.1,25.0,318.22300000000007,141.46119909360291,0.3859488432477682,0.2767532689350983,0.2767532689350983,-0.3859488432477682,3.913300000000004,331.327,2.0,5.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,5.0,83.60000000000001,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3145439536000152
