smiles,rdkit__qed,rdkit__MolWt,rdkit__HeavyAtomMolWt,rdkit__ExactMolWt,rdkit__MaxPartialCharge,rdkit__MinPartialCharge,rdkit__MaxAbsPartialCharge,rdkit__MinAbsPartialCharge,rdkit__LabuteASA,rdkit__TPSA,rdkit__FractionCSP3,rdkit__HeavyAtomCount,rdkit__NHOHCount,rdkit__NOCount,rdkit__NumAliphaticCarbocycles,rdkit__NumAliphaticHeterocycles,rdkit__NumAliphaticRings,rdkit__NumAromaticCarbocycles,rdkit__NumAromaticHeterocycles,rdkit__NumAromaticRings,rdkit__NumHAcceptors,rdkit__NumHDonors,rdkit__NumHeteroatoms,rdkit__NumRotatableBonds,rdkit__NumSaturatedCarbocycles,rdkit__NumSaturatedHeterocycles,rdkit__NumSaturatedRings,rdkit__RingCount,rdkit__MolLogP,rdkit__fr_Al_COO,rdkit__fr_Al_OH,rdkit__fr_Al_OH_noTert,rdkit__fr_ArN,rdkit__fr_Ar_COO,rdkit__fr_Ar_N,rdkit__fr_Ar_NH,rdkit__fr_Ar_OH,rdkit__fr_COO,rdkit__fr_COO2,rdkit__fr_C_O,rdkit__fr_C_O_noCOO,rdkit__fr_C_S,rdkit__fr_HOCCN,rdkit__fr_Imine,rdkit__fr_NH0,rdkit__fr_NH1,rdkit__fr_NH2,rdkit__fr_N_O,rdkit__fr_Ndealkylation1,rdkit__fr_Ndealkylation2,rdkit__fr_Nhpyrrole,rdkit__fr_SH,rdkit__fr_aldehyde,rdkit__fr_alkyl_carbamate,rdkit__fr_alkyl_halide,rdkit__fr_allylic_oxid,rdkit__fr_amide,rdkit__fr_amidine,rdkit__fr_aniline,rdkit__fr_aryl_methyl,rdkit__fr_azide,rdkit__fr_azo,rdkit__fr_barbitur,rdkit__fr_benzene,rdkit__fr_benzodiazepine,rdkit__fr_bicyclic,rdkit__fr_diazo,rdkit__fr_dihydropyridine,rdkit__fr_epoxide,rdkit__fr_ester,rdkit__fr_ether,rdkit__fr_furan,rdkit__fr_guanido,rdkit__fr_halogen,rdkit__fr_hdrzine,rdkit__fr_hdrzone,rdkit__fr_imidazole,rdkit__fr_imide,rdkit__fr_isocyan,rdkit__fr_isothiocyan,rdkit__fr_ketone,rdkit__fr_ketone_Topliss,rdkit__fr_lactam,rdkit__fr_lactone,rdkit__fr_methoxy,rdkit__fr_morpholine,rdkit__fr_nitrile,rdkit__fr_nitro,rdkit__fr_nitro_arom,rdkit__fr_nitro_arom_nonortho,rdkit__fr_nitroso,rdkit__fr_oxazole,rdkit__fr_oxime,rdkit__fr_para_hydroxylation,rdkit__fr_phenol,rdkit__fr_phenol_noOrthoHbond,rdkit__fr_phos_acid,rdkit__fr_phos_ester,rdkit__fr_piperdine,rdkit__fr_piperzine,rdkit__fr_priamide,rdkit__fr_prisulfonamd,rdkit__fr_pyridine,rdkit__fr_quatN,rdkit__fr_sulfide,rdkit__fr_sulfonamd,rdkit__fr_sulfone,rdkit__fr_term_acetylene,rdkit__fr_tetrazole,rdkit__fr_thiazole,rdkit__fr_thiocyan,rdkit__fr_thiophene,rdkit__fr_unbrch_alkane,rdkit__fr_urea,pka__num_basic_sites,pka__num_acidic_sites,pka__num_ionizable_sites,pka__has_basic_site,pka__has_acidic_site,pka__is_amphoteric,pka__most_basic_pka,pka__most_acidic_pka,pka__logd_ph,pka__logp_wildman_crippen,pka__logd_estimate,pka__fraction_neutral,pka__base_site_pka_min,pka__base_site_pka_max,pka__base_site_pka_mean,pka__base_site_pka_std,pka__base_site_pka_sum,pka__base_site_pka_range,pka__acid_site_pka_min,pka__acid_site_pka_max,pka__acid_site_pka_mean,pka__acid_site_pka_std,pka__acid_site_pka_sum,pka__acid_site_pka_range,pka__warning_count,pka__warning_multiple_basic_sites,pka__warning_multiple_acidic_sites,pka__warning_amphoteric,pka__warning_fraction_neutral_clamped,pka__warning_fraction_neutral_tiny,pka__base_site_pka_rank_1,pka__base_site_pka_rank_2,pka__base_site_pka_rank_3,pka__base_site_pka_rank_4,pka__base_site_pka_rank_5,pka__base_site_pka_rank_6,pka__base_site_pka_rank_7,pka__acid_site_pka_rank_1,pka__acid_site_pka_rank_2,pka__acid_site_pka_rank_3,pka__acid_site_pka_rank_4,pka__acid_site_pka_rank_5,pka__acid_site_pka_rank_6,pka__acid_site_pka_rank_7,pka__acid_site_pka_rank_8,pka__acid_site_pka_rank_9,pka__acid_site_pka_rank_10,pka__acid_site_pka_rank_11,pka__acid_site_pka_rank_12,pka__acid_site_pka_rank_13,pka__acid_site_pka_rank_14,pka__acid_site_pka_rank_15,pka__acid_site_pka_rank_16,pka__acid_site_pka_rank_17,pka__acid_site_pka_rank_18,pka__acid_site_pka_rank_19,pka__acid_site_pka_rank_20,pka__acid_site_pka_rank_21,pka__acid_site_pka_rank_22,pka__acid_site_pka_rank_23
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,0.879421465403288,300.74500000000006,287.641,300.066555336,0.2780564602518028,-0.364126283077864,0.364126283077864,0.2780564602518028,126.85661286480315,52.900000000000006,0.125,21.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,3.0,2.4722,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,1,1,5.0576,11.7338,7.4,2.4722,2.4702,0.9954,5.0576,5.0576,5.0576,0.0,5.0576,0.0,11.7338,11.7338,11.7338,0.0,11.7338,0.0,1,0,0,1,0,0,5.0576,,,,,,,11.7338,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,0.8784655827246939,318.73500000000007,306.63900000000007,318.057133524,0.2780564791923655,-0.364126270408259,0.364126270408259,0.2780564791923655,131.0221482677294,52.900000000000006,0.125,22.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,6.0,1.0,0.0,0.0,0.0,3.0,2.611300000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,1,1,1,4.9784,11.5426,7.4,2.6113,2.6096,0.9962,4.9784,4.9784,4.9784,0.0,4.9784,0.0,11.5426,11.5426,11.5426,0.0,11.5426,0.0,1,0,0,1,0,0,4.9784,,,,,,,11.5426,,,,,,,,,,,,,,,,,,,,,,
COCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,0.6378785767590403,325.32400000000007,310.20400000000006,325.10625596,0.2697573546814947,-0.363889267819557,0.363889267819557,0.2697573546814947,137.89057595212876,85.03999999999999,0.1764705882352941,24.0,0.0,7.0,0.0,1.0,1.0,2.0,0.0,2.0,5.0,0.0,7.0,4.0,0.0,0.0,0.0,3.0,2.3827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,3.648,,7.4,2.3827,2.3826,0.9998,3.648,3.648,3.648,0.0,3.648,0.0,,,,,0.0,,0,0,0,0,0,0,3.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CP(C)(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,0.7734846767657693,360.7810000000001,342.6370000000001,360.079442126,0.248613926269491,-0.3222744332546628,0.3222744332546628,0.248613926269491,146.08186324149375,49.74,0.2222222222222222,24.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,4.104200000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,4.0592,,7.4,4.1042,4.104,0.9995,4.0592,4.0592,4.0592,0.0,4.0592,0.0,,,,,0.0,,0,0,0,0,0,0,4.0592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,0.8555651223791706,305.164,295.08400000000006,304.0170183,0.245570187693438,-0.323840320594043,0.323840320594043,0.245570187693438,125.79073173849686,41.46,0.0666666666666666,20.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,3.0,3.7829000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,1,1,1,4.1016,11.9047,7.4,3.7829,3.7827,0.9995,2.1989,4.1016,3.15025,0.95135,6.3005,1.9027000000000005,11.9047,11.9047,11.9047,0.0,11.9047,0.0,2,1,0,1,0,0,4.1016,2.1989,,,,,,11.9047,,,,,,,,,,,,,,,,,,,,,,
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,0.84572924577293,286.718,275.63,286.050905272,0.275713559409008,-0.3641320841769858,0.3641320841769858,0.275713559409008,120.28169926381122,61.69,0.0666666666666666,20.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,5.0,1.0,0.0,0.0,0.0,3.0,2.4479,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,1,1,1,4.9422,11.0758,7.4,2.4479,2.4463,0.9963,2.6364,4.9422,3.7893,1.1528999999999998,7.5786,2.3058,11.0758,11.2514,11.1636,0.0878000000000005,22.3272,0.1756000000000011,3,1,1,1,0,0,4.9422,2.6364,,,,,,11.0758,11.2514,,,,,,,,,,,,,,,,,,,,,
CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,0.7505075074463576,387.88600000000014,364.70200000000006,387.151368256,0.2482223283820761,-0.3088454692856427,0.3088454692856427,0.2482223283820761,163.8124587577198,35.91,0.3333333333333333,27.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,3.0,4.004900000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,0,0,9.2797,,7.4,4.0049,2.1195,0.013,6.7913,9.2797,8.035499999999999,1.2442000000000002,16.070999999999998,2.4884000000000004,,,,,0.0,,1,1,0,0,0,0,9.2797,6.7913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,0.6303314667677087,295.29800000000006,282.194,295.095691276,0.2697573266717956,-0.3131930215383566,0.3131930215383566,0.2697573266717956,126.41208860822526,75.81,0.125,22.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0,2.4086000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,3.9654,,7.4,2.4086,2.4084,0.9996,3.9654,3.9654,3.9654,0.0,3.9654,0.0,,,,,0.0,,0,0,0,0,0,0,3.9654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,0.8904019253267632,348.7610000000001,334.6490000000001,348.067698208,0.2783966502661519,-0.3945177338260214,0.3945177338260214,0.2783966502661519,142.18132413432198,73.13,0.1764705882352941,24.0,2.0,5.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,2.0,7.0,3.0,0.0,0.0,0.0,3.0,1.9738,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3,1,1,1,4.9703,11.594,7.4,1.9738,1.9722,0.9962,4.9703,4.9703,4.9703,0.0,4.9703,0.0,11.594,13.0192,12.3066,0.7126000000000001,24.6132,1.4252000000000002,2,0,1,1,0,0,4.9703,,,,,,,11.594,13.0192,,,,,,,,,,,,,,,,,,,,,
OCCOCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.5680449168533558,418.96500000000015,387.7170000000002,418.202320532,0.0701132514278,-0.3939803248745098,0.3939803248745098,0.0701132514278,178.34128720889262,45.17,0.4782608695652174,29.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,2.0,5.0,1.0,6.0,11.0,0.0,1.0,1.0,3.0,3.0725000000000016,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,1,1,1,6.8474,13.7808,7.4,3.0725,2.9652,0.7812,6.7801,6.8474,6.813750000000001,0.0336500000000001,13.6275,0.0673000000000003,13.7808,13.7808,13.7808,0.0,13.7808,0.0,2,1,0,1,0,0,6.8474,6.7801,,,,,,13.7808,,,,,,,,,,,,,,,,,,,,,,
CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.853074635255455,300.8330000000001,279.665,300.139326352,0.0602202448314185,-0.3038249279949603,0.3038249279949603,0.0602202448314185,131.49525242569985,6.48,0.3333333333333333,21.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,3.0,3.6768000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,1,0,0,7.4099,,7.4,3.6768,3.3708,0.4943,7.3426,7.4099,7.376250000000001,0.0336500000000001,14.7525,0.0673000000000003,,,,,0.0,,1,1,0,0,0,0,7.4099,7.3426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.7038936958101741,388.8950000000002,363.69500000000016,388.1553703400001,0.3291430001021143,-0.4795336744650752,0.4795336744650752,0.3291430001021143,164.65937985063633,53.010000000000005,0.3809523809523809,27.0,1.0,5.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,1.0,6.0,8.0,0.0,1.0,1.0,3.0,3.148200000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,1,1,1,7.1004,3.3721,7.4,3.1482,-1.0563,0.0001,6.7299,7.1004,6.91515,0.1852499999999999,13.8303,0.3704999999999998,3.3721,3.3721,3.3721,0.0,3.3721,0.0,2,1,0,1,0,0,7.1004,6.7299,,,,,,3.3721,,,,,,,,,,,,,,,,,,,,,,
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.720292463198365,374.91200000000015,347.696,374.176105784,0.0697858658240359,-0.3939803326642471,0.3939803326642471,0.0697858658240359,160.49785775059254,35.940000000000005,0.4285714285714285,26.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,1.0,5.0,8.0,0.0,1.0,1.0,3.0,3.055900000000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3,1,1,1,6.8648,13.8136,7.4,3.0559,2.9448,0.7742,6.7812,6.8648,6.823,0.0417999999999998,13.646,0.0835999999999996,13.8136,13.8136,13.8136,0.0,13.8136,0.0,2,1,0,1,0,0,6.8648,6.7812,,,,,,13.8136,,,,,,,,,,,,,,,,,,,,,,
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0.1148554830122395,785.8910000000003,734.4830000000001,785.3523594520001,0.3121080538118205,-0.5067367388149195,0.5067367388149195,0.3121080538118205,329.9359927691709,198.38,0.4418604651162791,57.0,5.0,14.0,0.0,2.0,2.0,2.0,2.0,4.0,13.0,5.0,14.0,2.0,0.0,0.0,0.0,6.0,6.157840000000009,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,7,1,1,1,6.2373,4.9952,7.4,6.1578,3.7225,0.0037,5.1228,6.2373,5.68005,0.5572500000000002,11.3601,1.1145000000000005,4.9952,11.986,8.6682,2.738733538699959,43.341,6.990800000000001,3,1,1,1,0,0,6.2373,5.1228,,,,,,4.9952,5.9602,9.4999,10.8997,11.986,,,,,,,,,,,,,,,,,,
O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,0.5464962211486228,383.4960000000001,354.2640000000001,383.232125168,0.2328788014634853,-0.3382607319823514,0.3382607319823514,0.2328788014634853,165.65393562271305,69.64000000000001,0.7142857142857143,28.0,0.0,7.0,2.0,2.0,4.0,0.0,1.0,1.0,6.0,0.0,7.0,6.0,2.0,2.0,4.0,5.0,1.4098999999999997,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0,4,1,0,0,7.5904,,7.4,1.4099,1.0033,0.3921,5.8169,7.5904,6.354775,0.7175489856971438,25.4191,1.7734999999999994,,,,,0.0,,1,1,0,0,0,0,7.5904,6.0059,6.0059,5.8169,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,0.7575451593759506,319.3860000000001,302.25,319.099062404,0.35893419212662,-0.4551917782723595,0.4551917782723595,0.35893419212662,131.87776934597002,64.43,0.4,22.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,2.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,3.0,2.4747000000000003,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,0,2.6193,,7.4,2.4747,2.4747,1.0,2.6193,2.6193,2.6193,0.0,2.6193,0.0,,,,,0.0,,0,0,0,0,0,0,2.6193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
